split,fold,task,target,feature_set,model,transform,n_features,n_train,n_test,original_n,original_mae,original_rmse,original_r2,original_pearson_r,original_spearman_r,original_bias,modelscale_mae,modelscale_rmse,modelscale_r2,modelscale_pearson_r,modelscale_spearman_r,modelscale_bias,accuracy,balanced_accuracy,macro_f1,experiment_group,experiment_family,validation_design,preset_or_model_config,station_temporal_available
station_temporal,3.0,regression,SS,S2 only,XGBoost,log1p,32,183,38,38.0,16.046816967746143,24.09783610664499,0.3665076045694948,0.6157132739819282,0.4154996350398512,-2.841678272409129,0.6219144173948968,0.7366591296708587,0.2267640179770493,0.5153512958237056,0.4154996350398512,0.1365408416267627,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,SS,S2 only,CatBoost,log1p,32,183,38,38.0,16.162687332432505,22.73392044032032,0.4361884286919055,0.6672532834085574,0.4353821624370816,-2.3470618413862465,0.6235114711849372,0.7165308487905918,0.2684421247234544,0.5524374708776248,0.4353821624370816,0.1339973750386059,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,SS,S2 only,Stacking_RidgeMeta,log1p,32,183,38,38.0,15.252628399731984,24.1003936459757,0.3663731304460921,0.7016682182699417,0.6566882486369373,-5.348960311195347,0.5645156506353942,0.6371581273057293,0.4215399662828519,0.6737203169437024,0.6566882486369373,0.0790724478406253,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,TCB,S2 only,DummyMedian,log1p,32,183,38,38.0,3200.184210526316,5911.419027699917,-0.0449561088947354,,,-1226.1315789473683,1.8281287730400535,2.440643439627808,-0.2592051254443905,3.223901612846861e-17,,1.107332095273696,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,TCB,S2 only,Ridge,log1p,32,183,38,38.0,3286.987850058341,5866.882252264431,-0.0292699724679783,0.1602835833419414,0.3904736822590804,-1098.390638087588,1.754146150231863,2.183888994300209,-0.0082051896231571,0.4324613997926798,0.3904736822590804,0.9267661179464296,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,TCB,S2 only,ElasticNet,log1p,32,183,38,38.0,3447.826033284469,6084.423468147215,-0.1070147932003571,0.1728142100675803,0.5043527146621773,-727.4339349246804,1.612041020184683,1.9833425305612444,0.1684597818012647,0.5533656481735238,0.5043527146621773,0.7908807442154202,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,TCB,S2 only,RandomForest,log1p,32,183,38,38.0,3147.803867850971,5482.706418253304,0.1011141546469237,0.349556889300119,0.2659732401030023,-783.8375082916187,1.729639944333212,2.290334680788985,-0.1088829551038428,0.3441932862911689,0.2659732401030023,1.0346900533224004,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,TCB,S2 only,ExtraTrees,log1p,32,183,38,38.0,3176.8198482065723,5630.3138609933685,0.0520623576751602,0.2951660341250172,0.2603887875524658,-804.8913137595919,1.7136867917052565,2.3028850244034795,-0.1210689402669651,0.2902613085274639,0.2603887875524658,0.9775910431984404,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,TCB,S2 only,XGBoost,log1p,32,183,38,38.0,3220.028222235815,5290.790374172206,0.1629417745909616,0.5101464300242115,0.1551601816492195,-74.50499031361281,1.8484006552514376,2.420287513511258,-0.2382881865668928,0.2184473350688795,0.1551601816492195,1.1019218196895404,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,TCB,S2 only,CatBoost,log1p,32,183,38,38.0,3015.548890718836,5256.071848463652,0.1738913960801896,0.4661914947423065,0.3368191381460828,-436.5404665503953,1.7463123347312806,2.258847921264338,-0.0786034239639774,0.3744014047858298,0.3368191381460828,1.0171557484442288,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,TCB,S2 only,Stacking_RidgeMeta,log1p,32,183,38,38.0,3157.5981870664896,5762.928769093999,0.0068815225929772,0.2218627937094076,0.404270565030994,-1144.0256009156603,1.7063420132227138,2.1833668626639366,-0.0077231569758169,0.4530031745916312,0.404270565030994,0.9379115210806748,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,FCB,S2 only,DummyMedian,log1p,32,183,38,38.0,1240.640189678786,2813.861030233042,-0.0866582511359768,,,-794.622968215951,2.0123444028441573,2.5976523045115845,-0.1712996782428339,2.2397391831549063e-16,,0.9934025763199316,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,FCB,S2 only,Ridge,log1p,32,183,38,38.0,1287.1227308904822,2821.8610379562697,-0.0928459285712337,0.0075091042236351,0.2157249867239286,-718.0886496461112,1.9956457141718933,2.498619334501396,-0.0836927696473182,0.2459800461623515,0.2157249867239286,0.9069517748855888,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,FCB,S2 only,ElasticNet,log1p,32,183,38,38.0,1384.3379136290796,2916.4825364693866,-0.1673644211934011,-0.025474594747621,0.2860272412806606,-560.7992394835952,1.9416863175641208,2.459943222674936,-0.0504034754583579,0.3024086249029799,0.2860272412806606,0.84562834424367,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,FCB,S2 only,RandomForest,log1p,32,183,38,38.0,1308.737473479372,2849.362355976492,-0.1142510627847721,-0.0275536791113218,0.1907578309000424,-642.9061382673339,1.9724772731050324,2.545589265792133,-0.124819004043559,0.2104471817471631,0.1907578309000424,0.9418361583386806,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,FCB,S2 only,ExtraTrees,log1p,32,183,38,38.0,1309.522185631913,2864.707693133744,-0.1262850539207862,-0.0253199560236874,0.1990802161746712,-674.4352560467928,1.9185376032283623,2.523918120708484,-0.1057488762616705,0.2011424019293781,0.1990802161746712,0.8153890344915696,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,FCB,S2 only,XGBoost,log1p,32,183,38,38.0,1355.018757204302,2853.3994181557146,-0.1174107082950399,-0.0344823793697002,0.0978975320462904,-571.1962217331456,2.0195617778539505,2.681467195973632,-0.2481045314089354,0.081051609535312,0.0978975320462904,1.0369044876248532,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,FCB,S2 only,CatBoost,log1p,32,183,38,38.0,1406.079915498144,2870.314294657086,-0.1306979375021135,-0.0409575782534128,0.0227770544358259,-532.0665136066056,2.076433472093217,2.719220765543868,-0.2834971820255278,0.057264018136508,0.0227770544358259,1.086692854011642,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,regression,FCB,S2 only,Stacking_RidgeMeta,log1p,32,183,38,38.0,1263.1833199342996,2826.104987640977,-0.0961355808458193,-0.0007352546854967,0.2644547426082678,-723.2117305347543,1.9372239316461748,2.4889183107031383,-0.0752941146805705,0.2687930410017362,0.2644547426082678,0.9217853121794444,,,,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_3class,S2 only,DummyMostFrequent,,32,183,38,,,,,,,,,,,,,,0.4473684210526316,0.3333333333333333,0.206060606060606,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_3class,S2 only,Logistic,,32,183,38,,,,,,,,,,,,,,0.4210526315789473,0.3137254901960784,0.3350016683350016,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_3class,S2 only,RandomForest,,32,183,38,,,,,,,,,,,,,,0.4210526315789473,0.3137254901960784,0.2901234567901234,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_3class,S2 only,ExtraTrees,,32,183,38,,,,,,,,,,,,,,0.4473684210526316,0.3333333333333333,0.3084736701416733,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_3class,S2 only,XGBoost,,32,183,38,,,,,,,,,,,,,,0.4210526315789473,0.3774509803921568,0.3886552658630034,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_3class,S2 only,CatBoost,,32,183,38,,,,,,,,,,,,,,0.4473684210526316,0.3333333333333333,0.3008658008658009,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_3class,S2 only,Stacking_LogisticMeta,,32,183,38,,,,,,,,,,,,,,0.4736842105263157,0.4166666666666667,0.4087719298245613,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_binary,S2 only,DummyMostFrequent,,32,183,38,,,,,,,,,,,,,,0.4473684210526316,0.5,0.3090909090909091,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_binary,S2 only,Logistic,,32,183,38,,,,,,,,,,,,,,0.5526315789473685,0.5336134453781513,0.5260454878943507,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_binary,S2 only,RandomForest,,32,183,38,,,,,,,,,,,,,,0.4473684210526316,0.4607843137254902,0.4439024390243902,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
station_temporal,3.0,classification,NH3_binary,S2 only,ExtraTrees,,32,183,38,,,,,,,,,,,,,,0.5,0.5084033613445378,0.4996534996534996,Manual baseline/stacking: station-temporal,Manual baseline + stacking,"station-temporal folds: train 2562-2566 train stations, test 2567-2568 held-out stations",Numeric-only sklearn-style pipeline; imputer median; Ridge/ElasticNet scaled; RF/ExtraTrees; XGBoost; CatBoost; stacking with OOF meta model,True
